14,(14, 0)
14,(14, 0)
14,(14, 0)
14,(14, 0)
14,(14, 0)
11,(11, 1)
11,(11, 1)
11,(11, 1)
11,(11, 1)
11,(11, 1)
11,(11, 1)
11,(11, 1)
11,(11, 1)
11,(11, 1)
11,(11, 1)
11,(11, 1)
11,(11, 1)
11,(11, 1)
11,(11, 2)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
8,(8, 4)
8,(8, 4)
8,(8, 4)
8,(8, 4)
8,(8, 4)
8,(8, 4)
8,(8, 4)
8,(8, 4)
8,(8, 4)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 5)
0,(0, 6)
0,(0, 6)
0,(0, 6)
0,(0, 6)
0,(0, 6)
0,(0, 6)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
5,(5, 8)
5,(5, 8)
5,(5, 8)
5,(5, 8)
5,(5, 8)
5,(5, 8)
5,(5, 8)
5,(5, 8)
5,(5, 8)
9,(9, 9)
9,(9, 9)
9,(9, 9)
2,(2, 10)
2,(2, 10)
2,(2, 10)
2,(2, 10)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
0,(0, 11)
11,(11, 12)
11,(11, 12)
11,(11, 12)
11,(11, 12)
5,(5, 13)
5,(5, 13)
5,(5, 13)
5,(5, 13)
5,(5, 13)
5,(5, 13)
5,(5, 13)
0,(0, 14)
0,(0, 14)
0,(0, 14)
0,(0, 14)
0,(0, 14)
0,(0, 14)
0,(0, 14)
0,(0, 14)
0,(0, 14)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
8,(8, 16)
8,(8, 16)
8,(8, 16)
8,(8, 16)
8,(8, 16)
8,(8, 16)
8,(8, 16)
8,(8, 16)
8,(8, 16)
8,(8, 16)
8,(8, 16)
8,(8, 16)
11,(11, 17)
11,(11, 17)
11,(11, 17)
11,(11, 17)
11,(11, 17)
11,(11, 17)
11,(11, 17)
11,(11, 17)
11,(11, 17)
11,(11, 17)
11,(11, 17)
11,(11, 17)
11,(11, 17)
11,(11, 17)
11,(11, 17)
6,(6, 18)
6,(6, 18)
6,(6, 18)
5,(5, 19)
5,(5, 19)
5,(5, 19)
5,(5, 19)
5,(5, 19)
5,(5, 19)
5,(5, 19)
5,(5, 19)
5,(5, 19)
8,(8, 20)
8,(8, 20)
8,(8, 20)
8,(8, 20)
12,(12, 21)
12,(12, 21)
12,(12, 21)
12,(12, 21)
12,(12, 21)
12,(12, 21)
12,(12, 21)
12,(12, 21)
12,(12, 21)
11,(11, 22)
11,(11, 22)
11,(11, 22)
5,(5, 23)
5,(5, 23)
5,(5, 23)
5,(5, 23)
5,(5, 23)
5,(5, 23)
5,(5, 23)
5,(5, 23)
5,(5, 23)
5,(5, 23)
5,(5, 23)
5,(5, 23)
5,(5, 23)
0,(0, 24)
0,(0, 24)
0,(0, 24)
0,(0, 24)
0,(0, 24)
0,(0, 24)
0,(0, 24)
0,(0, 24)
0,(0, 24)
0,(0, 24)
10,(10, 25)
10,(10, 25)
10,(10, 25)
10,(10, 25)
10,(10, 25)
10,(10, 25)
10,(10, 25)
14,(14, 26)
14,(14, 26)
14,(14, 26)
14,(14, 26)
14,(14, 26)
14,(14, 26)
14,(14, 26)
14,(14, 26)
14,(14, 26)
14,(14, 26)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 27)
14,(14, 28)
14,(14, 28)
14,(14, 28)
0,(0, 29)
0,(0, 29)
0,(0, 29)
0,(0, 29)
0,(0, 29)
0,(0, 29)
0,(0, 29)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
11,(11, 30)
14,(14, 31)
14,(14, 31)
14,(14, 31)
14,(14, 31)
14,(14, 31)
14,(14, 31)
14,(14, 31)
14,(14, 31)
