13,(13, 0)
13,(13, 0)
13,(13, 0)
3,(3, 1)
3,(3, 1)
3,(3, 1)
3,(3, 1)
3,(3, 1)
3,(3, 1)
3,(3, 1)
3,(3, 1)
3,(3, 2)
3,(3, 3)
3,(3, 3)
3,(3, 3)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
10,(10, 5)
10,(10, 5)
10,(10, 5)
10,(10, 5)
10,(10, 5)
10,(10, 5)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
11,(11, 6)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
19,(19, 7)
10,(10, 8)
10,(10, 8)
10,(10, 8)
10,(10, 8)
17,(17, 9)
17,(17, 9)
17,(17, 9)
3,(3, 10)
3,(3, 10)
3,(3, 10)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
11,(11, 11)
3,(3, 12)
3,(3, 12)
3,(3, 12)
3,(3, 12)
3,(3, 12)
19,(19, 13)
19,(19, 13)
19,(19, 13)
19,(19, 13)
19,(19, 13)
8,(8, 14)
8,(8, 14)
8,(8, 14)
8,(8, 14)
8,(8, 14)
8,(8, 14)
8,(8, 14)
8,(8, 14)
8,(8, 14)
8,(8, 14)
8,(8, 14)
8,(8, 14)
8,(8, 14)
8,(8, 14)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
11,(11, 15)
0,(0, 16)
0,(0, 16)
0,(0, 16)
0,(0, 16)
0,(0, 16)
0,(0, 16)
13,(13, 17)
13,(13, 17)
13,(13, 17)
13,(13, 17)
3,(3, 18)
3,(3, 18)
3,(3, 18)
18,(18, 19)
18,(18, 19)
18,(18, 19)
18,(18, 19)
18,(18, 19)
18,(18, 19)
18,(18, 19)
18,(18, 19)
18,(18, 19)
18,(18, 19)
18,(18, 19)
5,(5, 20)
5,(5, 20)
5,(5, 20)
5,(5, 20)
3,(3, 21)
3,(3, 21)
3,(3, 21)
3,(3, 21)
3,(3, 21)
3,(3, 21)
3,(3, 21)
3,(3, 21)
3,(3, 21)
3,(3, 21)
3,(3, 21)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
3,(3, 22)
5,(5, 23)
5,(5, 23)
5,(5, 23)
5,(5, 24)
5,(5, 24)
5,(5, 24)
5,(5, 24)
5,(5, 25)
5,(5, 25)
5,(5, 25)
5,(5, 25)
5,(5, 25)
5,(5, 25)
5,(5, 25)
5,(5, 25)
5,(5, 25)
5,(5, 25)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
11,(11, 26)
13,(13, 27)
13,(13, 27)
13,(13, 27)
13,(13, 27)
13,(13, 27)
13,(13, 27)
13,(13, 27)
13,(13, 27)
13,(13, 27)
13,(13, 27)
13,(13, 27)
13,(13, 27)
13,(13, 27)
13,(13, 27)
17,(17, 28)
17,(17, 28)
17,(17, 28)
17,(17, 28)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
3,(3, 30)
17,(17, 31)
17,(17, 31)
17,(17, 31)
17,(17, 31)
17,(17, 31)
17,(17, 31)
17,(17, 31)
17,(17, 31)
17,(17, 31)
17,(17, 31)
17,(17, 31)
