12,(12, 0)
12,(12, 0)
12,(12, 0)
12,(12, 0)
12,(12, 0)
12,(12, 0)
12,(12, 0)
12,(12, 0)
12,(12, 0)
12,(12, 0)
1,(1, 1)
1,(1, 1)
1,(1, 1)
1,(1, 2)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
16,(16, 3)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
3,(3, 4)
12,(12, 5)
12,(12, 5)
12,(12, 5)
12,(12, 6)
12,(12, 6)
12,(12, 6)
12,(12, 6)
12,(12, 6)
12,(12, 6)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
18,(18, 7)
8,(8, 8)
8,(8, 8)
8,(8, 8)
8,(8, 8)
16,(16, 9)
16,(16, 9)
16,(16, 9)
16,(16, 9)
16,(16, 9)
16,(16, 9)
3,(3, 10)
3,(3, 10)
3,(3, 10)
3,(3, 10)
3,(3, 10)
2,(2, 11)
2,(2, 11)
2,(2, 11)
2,(2, 11)
2,(2, 11)
2,(2, 11)
2,(2, 11)
2,(2, 11)
2,(2, 11)
2,(2, 11)
2,(2, 11)
2,(2, 11)
2,(2, 11)
2,(2, 11)
2,(2, 11)
18,(18, 12)
18,(18, 12)
18,(18, 12)
18,(18, 12)
18,(18, 12)
18,(18, 12)
18,(18, 12)
18,(18, 12)
18,(18, 12)
18,(18, 12)
18,(18, 12)
18,(18, 12)
18,(18, 12)
18,(18, 12)
18,(18, 12)
12,(12, 13)
12,(12, 13)
12,(12, 13)
12,(12, 13)
12,(12, 13)
14,(14, 14)
14,(14, 14)
14,(14, 14)
14,(14, 14)
14,(14, 14)
14,(14, 14)
14,(14, 14)
3,(3, 15)
3,(3, 15)
3,(3, 15)
3,(3, 15)
3,(3, 15)
3,(3, 15)
3,(3, 15)
3,(3, 15)
3,(3, 15)
3,(3, 15)
3,(3, 15)
3,(3, 15)
3,(3, 15)
12,(12, 16)
12,(12, 16)
12,(12, 16)
12,(12, 16)
12,(12, 16)
12,(12, 16)
12,(12, 16)
16,(16, 17)
16,(16, 17)
16,(16, 17)
16,(16, 17)
7,(7, 18)
7,(7, 18)
7,(7, 18)
7,(7, 18)
11,(11, 19)
11,(11, 19)
11,(11, 19)
11,(11, 19)
11,(11, 19)
11,(11, 19)
11,(11, 19)
11,(11, 19)
3,(3, 20)
3,(3, 20)
3,(3, 20)
3,(3, 20)
3,(3, 20)
3,(3, 20)
3,(3, 20)
3,(3, 20)
12,(12, 21)
12,(12, 21)
12,(12, 21)
12,(12, 21)
12,(12, 21)
12,(12, 21)
12,(12, 21)
12,(12, 21)
16,(16, 22)
16,(16, 22)
16,(16, 22)
16,(16, 22)
16,(16, 22)
16,(16, 22)
16,(16, 22)
16,(16, 22)
16,(16, 22)
16,(16, 22)
16,(16, 22)
16,(16, 22)
9,(9, 23)
9,(9, 23)
9,(9, 23)
9,(9, 24)
9,(9, 24)
9,(9, 24)
9,(9, 24)
9,(9, 24)
9,(9, 24)
9,(9, 24)
9,(9, 24)
9,(9, 24)
9,(9, 24)
9,(9, 24)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
4,(4, 25)
10,(10, 26)
10,(10, 26)
10,(10, 26)
10,(10, 26)
0,(0, 27)
0,(0, 27)
0,(0, 27)
0,(0, 27)
0,(0, 27)
0,(0, 27)
0,(0, 27)
0,(0, 27)
18,(18, 28)
18,(18, 28)
18,(18, 28)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
3,(3, 29)
9,(9, 30)
9,(9, 30)
9,(9, 30)
9,(9, 30)
9,(9, 30)
9,(9, 30)
9,(9, 30)
9,(9, 30)
12,(12, 31)
12,(12, 31)
12,(12, 31)
12,(12, 31)
12,(12, 31)
12,(12, 31)
12,(12, 31)
12,(12, 31)
12,(12, 31)
